"","PCSA","SDI_2022_Raw","SDI_2022"
"756","08059012048",-0.817655727198028,15
"757","08061960100",-0.0391792196872845,45
"758","20071958100",-0.345208624098846,32
"759","08063962100",0.221221545724102,56
"760","08065961700",-1.05614002282414,9
"761","08067970704",-0.65003778549703,20
"762","08069000801",-0.361307751775066,31
"763","08069001607",-0.444776023208836,28
"764","08069001706",-0.409544801001291,29
"765","08069002802",-0.547494664201959,24
"766","08071000500",0.249313529898169,57
"767","08073961700",-0.157969496261051,39
"768","08075966000",0.442557940445365,66
"769","08075966300",0.00982869802936442,46
"770","08077001600",-1.17534935834621,7
"771","08077001501",-0.266789148933342,35
"772","08077001800",-0.095825232068885,42
"773","08081000500",0.175821653244037,54
"774","35045942801",0.90081007424269,84
"775","08083941100",1.06245719124174,88
"776","08083969300",-0.21290681176857,37
"777","08085966100",-0.231724461595446,36
"778","08085966300",0.633450479912922,74
"779","08087000400",0.480178742763412,68
"780","08087000800",-0.979103408261891,11
"781","08089968300",0.689931243120788,76
"782","08091967600",-1.09168295573748,9
"783","08093000300",-0.356713557303053,31
"784","08095967600",-0.0188196430154351,45
"785","08095967700",-0.068010532877909,43
"786","08097000100",-0.748923710414236,17
"787","08097000401",-1.22129672570947,6
"788","08099000700",0.909706005806015,84
"789","08101000500",1.13272099205969,90
"790","08101002300",0.93905759314921,85
"791","08101002804",0.0519081636554243,48
"792","08103951100",0.189191598770362,54
"793","08103951200",-0.445614107498162,28
"794","08105977000",-0.490182341693424,26
"795","08107000100",-0.267907325052068,35
"796","08107000300",-1.22737094521107,6
"797","08107000700",-0.272578992176728,34
"798","08113968103",-1.3311398188833,4
"799","49037978100",-0.837800167549904,15
"800","08113968200",-0.596164608503644,22
"801","08115968300",0.397106882968023,64
"802","08117000300",-0.363469311752871,31
"803","08117000401",-1.02839066499773,10
"804","08119010104",-0.234802278034579,36
"805","08123000401",0.902344338423554,84
"806","08123001908",0.0613804464716975,49
"807","08123002102",-0.979775597773337,11
"808","08125963100",0.184393935486333,54
"809","08125963200",0.602476803231495,73
"810","09001010300",NA,NA
"811","09001011000",NA,NA
"812","09001021600",NA,NA
"813","09001030400",NA,NA
"814","09001035200",NA,NA
"815","09001043700",NA,NA
"816","09001045200",NA,NA
"817","09001050200",NA,NA
"818","09001060400",NA,NA
"819","09001061500",NA,NA
"820","09001072400",NA,NA
"821","09001090400",NA,NA
"822","09001090500",NA,NA
"823","09001110301",NA,NA
"824","09001200100",NA,NA
"825","09001205300",NA,NA
"826","09001210300",NA,NA
"827","09001230100",NA,NA
"828","09001245300",NA,NA
"829","09003405100",NA,NA
"830","09003406001",NA,NA
"831","09003415600",NA,NA
"832","09003460100",NA,NA
"833","09003420600",NA,NA
"834","09003430100",NA,NA
"835","09003462201",NA,NA
"836","09003468102",NA,NA
"837","09003470100",NA,NA
"838","09003471300",NA,NA
"839","09003473602",NA,NA
"840","09003477101",NA,NA
"841","09003480800",NA,NA
"842","09003487100",NA,NA
"843","09003492600",NA,NA
"844","09003494400",NA,NA
"845","09003496200",NA,NA
"846","09003496500",NA,NA
"847","09003503000",NA,NA
"848","09003510200",NA,NA
"849","09003520301",NA,NA
"850","09003514400",NA,NA
"851","09003520100",NA,NA
"852","09003520302",NA,NA
"853","09003524100",NA,NA
"854","09005253200",NA,NA
"855","09005260200",NA,NA
"856","09005261100",NA,NA
"857","09005262100",NA,NA
"858","09005265100",NA,NA
"859","09005266100",NA,NA
"860","09005300100",NA,NA
"861","09005310700",NA,NA
"862","09005320100",NA,NA
"863","09005349100",NA,NA
"864","09007680200",NA,NA
"865","09007570200",NA,NA
"866","09007585100",NA,NA
"867","09007595102",NA,NA
"868","09007610100",NA,NA
"869","09007630100",NA,NA
"870","09007670200",NA,NA
"871","09009120200",NA,NA
"872","09009361402",NA,NA
"873","09009150100",NA,NA
"874","09009154500",NA,NA
"875","09009157100",NA,NA
"876","09009166001",NA,NA
"877","09009167201",NA,NA
"878","09009171400",NA,NA
"879","09009175800",NA,NA
"880","09009180300",NA,NA
"881","09009184100",NA,NA
"882","09009190200",NA,NA
"883","09009341100",NA,NA
"884","09009343102",NA,NA
"885","09009345300",NA,NA
"886","09009347100",NA,NA
"887","09009348122",NA,NA
"888","09009351602",NA,NA
"889","09009352702",NA,NA
"890","09011660101",NA,NA
"891","09011690800",NA,NA
"892","09011696300",NA,NA
"893","09011701200",NA,NA
"894","09011703000",NA,NA
"895","09011714101",NA,NA
"896","09013526101",NA,NA
"897","09011870703",NA,NA
"898","09013530302",NA,NA
"899","09013850200",NA,NA
"900","09015800300",NA,NA
"901","25027754100",-0.742838909837341,18
"902","09015901100",NA,NA
"903","09015903200",NA,NA
"904","09015904100",NA,NA
"905","09015907300",NA,NA
"906","10001040203",0.271147615306432,58
"907","10001041400",1.11242065600699,90
"908","10001043000",0.195920108008556,55
"909","10003011400",-1.45216874863912,3
"910","10003013613",-1.30836153511611,5
"911","10003013903",-1.24582626882757,6
"912","10003016608",-1.3484119723687,4
"913","10005050103",-0.497234372569324,26
"914","10005050104",0.881770548035689,83
"915","10005050301",0.385529304801799,63
"916","10005050406",1.38433704959152,96
"917","10005050501",0.456311070683463,67
"918","10005050602",0.43948101931384,66
"919","10005050801",-0.277160335615041,34
"920","10005050902",NA,NA
"921","10005051004",-0.628991780148572,21
"922","10005051305",-1.21327888029409,6
"923","10005051303",-1.10912540618451,8
"924","10005051500",-0.514618890914636,25
"925","10005051702",0.453162005760817,67
"926","11001000801",-0.913236646509494,13
"927","11001002302",0.613822571561765,74
"928","11001003800",-0.366213217440998,31
"929","11001005800",-0.140537981499593,40
"930","11001006600",-0.373306121142451,31
"931","11001007304",1.54822392156279,98
"932","11001009504",-0.027525255713771,45
"933","11001010700",0.183589526469259,54
"934","12001000809",0.961994963017426,86
"935","12001001702",-0.472719498739561,27
"936","12001001806",-0.614925656433173,21
"937","12003040101",0.175179459870331,54
"938","12005001502",-0.317771089549585,33
"939","12007000100",0.970782589738859,86
"940","12009060400",0.643534938560136,75
"941","12009062106",-0.141461040768727,40
"942","12009062800",-1.05672754812451,9
"943","12009064127",-1.43764911706845,3
"944","12009064700",0.307988316272551,60
"945","12009064901",0.313500251581471,60
"946","12009071334",-0.286991245506726,34
"947","12009071600",-0.798890966785058,16
"948","12011010308",0.123299793678997,52
"949","12011020104",0.0670825272506742,49
"950","12011020314",0.645571369951975,75
"951","12011020315",-0.399178736220509,29
"952","12011020411",-0.490553928191689,26
"953","12011031102",0.556827572074693,71
"954","12011040300",0.966382026778163,86
"955","12011042302",0.735959560544769,78
"956","12011050312",1.32745397586046,95
"957","12011060605",0.745990418585315,79
"958","12011061002",-0.157887445002869,39
"959","12011070313",-1.21282428435642,6
"960","12011090700",0.432399176224898,66
"961","12011090900",-0.558551753590835,23
"962","12011110309",0.0662844728364501,49
"963","12013010300",0.829069864529798,81
"964","12015010302",0.782655753359113,80
"965","12015020700",1.26370011666819,94
"966","12017450304",-0.797420505645706,16
"967","12017450302",-0.106358776033957,41
"968","12017450500",-0.842009318212538,15
"969","12017451000",-0.360110114359281,31
"970","12017451602",-0.227695052769663,36
"971","12019030500",0.55197953480855,71
"972","12019030600",-0.354756482189688,31
"973","12019031400",1.07489559331727,89
"974","12021000102",-0.429210986936594,28
"975","12021011400",1.55326658695703,98
"976","12023110300",1.51119402920445,98
"977","12027010200",1.5150389938038,98
"978","12027010102",0.817360555972099,81
"979","12029970101",0.578650996481722,72
"980","12031000800",0.272680654625887,58
"981","12031001600",1.87733628541665,100
"982","12031017100",0.41868435327188,65
"983","12031014410",-0.305284667267073,33
"984","12031014901",0.593127677347075,73
"985","12031015700",0.1065383108345,51
"986","12031016500",-0.598232467502213,22
"987","12031016726",0.438112673267809,66
"988","12031016808",-0.433635079691107,28
"989","12033000500",-0.116152779717517,41
"990","12033001201",-0.00384930513806811,46
"991","12033002604",0.105847876251799,51
"992","12033003507",0.0275036337757107,47
"993","12033004000",1.23643903285867,93
"994","12035060213",0.371792815494338,63
"995","12045960300",0.392758926708158,64
"996","12037970304",0.00232297326749234,46
"997","12039020701",1.45147080022954,97
"998","12041950100",0.312837600269066,60
"999","12041950204",0.754564371297655,79
"1000","12045960100",0.299263958680704,59
"1001","12047960100",0.270617222091344,58
"1002","12049970201",1.26391173742211,94
"1003","12049970400",0.892495078134756,83
"1004","12051000100",0.842076983190589,82
"1005","12051000402",0.844473871572964,82
"1006","12053040501",1.11473017619058,90
"1007","12053041201",-0.147837705962965,40
"1008","12055960502",-0.867196019028096,14
"1009","12055961400",-0.440808643191751,28
"1010","12057004500",0.677165551684757,76
"1011","12057005700",0.316066355947544,60
"1012","12057005800",-1.03919238322491,10
"1013","12057010813",0.838962384359104,82
"1014","12057011008",0.223719626684297,56
"1015","12057011301",-0.472880240628746,27
"1016","12057011507",-0.294241811621349,34
"1017","12057011613",0.693423595071318,77
"1018","12057011802",0.852507279278318,82
"1019","12057012503",-0.133858612651114,40
"1020","12057013002",0.835931067818297,82
"1021","12057013311",1.20000012517501,92
"1022","12057014010",-0.581770523955162,23
"1023","12057014117",-1.46193972277403,3
"1024","12059960400",0.666013127628811,75
"1025","12061050301",-0.514816113591459,25
"1026","12061050808",-0.775959426048621,17
"1027","12063210500",0.247414782093307,57
"1028","12065250102",-0.184300064070569,38
"1029","12069030102",0.257414405192622,57
"1030","12069030105",-1.01089348305222,10
"1031","12069030206",1.20316818582087,92
"1032","12069030912",0.758744666544053,79
"1033","12069030807",-0.113949204476407,41
"1034","12069030407",0.754186966058284,79
"1035","12069030701",-0.728712735766162,18
"1036","12069031310",-0.955982280244145,12
"1037","12071000401",0.736758835714559,78
"1038","12071001202",-0.848765300579676,14
"1039","12071001401",1.64180116989864,99
"1040","12071001701",0.0817136457675356,50
"1041","12071001915",-0.369972884658146,31
"1042","12071001906",0.0646236799126358,49
"1043","12071010203",0.426498975863313,65
"1044","12071010307",0.446639723280049,66
"1045","12071030204",-0.853314685952583,14
"1046","12071040304",1.17156894375303,92
"1047","12071050312",-0.712151026530112,19
"1048","12071050602",-0.335886783451078,32
"1049","12071080204",-1.07215853706014,9
"1050","12073000901",-0.15471250580283,39
"1051","12075970200",0.702210272075181,77
"1052","12075970600",1.16579156532356,91
"1053","12079110200",0.617644353316628,74
"1054","12079110302",1.51766979762427,98
"1055","12081001105",-0.108392783641383,41
"1056","12081001300",0.730106876359036,78
"1057","12081001701",-0.79872160445093,16
"1058","12081002017",-0.706070845574914,19
"1059","12083001006",-1.04290860701135,10
"1060","12083001104",0.333322661523881,61
"1061","12083002301",-0.0369401537189244,45
"1062","12083002702",0.152097009799922,53
"1063","12085000800",0.961378370788538,86
"1064","12085001404",0.357649211995547,62
"1065","12086000134",0.826898887899574,81
"1066","12086000708",0.622891688403852,74
"1067","12086002201",1.21964790813118,93
"1068","12086003001",1.6685096523243,99
"1069","12086004000",-0.315776250860728,33
"1070","12086006802",-0.804513663850065,16
"1071","12086008407",0.0817427989349239,50
"1072","12086011202",0.595503841496838,73
"1073","12087970700",0.159793567093835,53
"1074","12087971200",0.580750254961102,72
"1075","12087971401",0.251406186302083,57
"1076","12087972100",0.255225395766321,57
"1077","12087970200",-0.16379805444566,39
"1078","12089050101",-0.203199317113722,37
"1079","12089050503",-0.480111242710435,26
"1080","12091020600",0.00298580007448429,46
"1081","12091020800",-0.620142758084249,21
"1082","12091021802",-0.329475414514639,32
"1083","12091023305",-0.096590978529238,42
"1084","12091023308",-0.819821525631804,15
"1085","12093910300",1.30052748203088,94
"1086","12095013900",-0.110228230810195,41
"1087","12095014804",0.0131443047067299,47
"1088","12095017001",0.566374818037754,71
"1089","12095015501",0.257247353704113,57
"1090","12095015901",0.473882682832312,67
"1091","12095016301",1.00735612860295,87
"1092","12095016302",1.54753124452934,98
"1093","12095016709",-0.10231172571536,42
"1094","12095016727",0.495940971886169,69
"1095","12095017703",1.30144983666249,94
"1096","12097040803",-0.60599386294786,22
"1097","12097041600",1.40892664449039,96
"1098","12097043203",0.671744466909291,76
"1099","12097043500",0.434304169623399,66
"1100","12099000205",-0.643182138073032,20
"1101","12099000803",-0.542559038692785,24
"1102","12099001700",1.14377644612396,91
"1103","12099001911",0.0478348327746185,48
"1104","12099002700",-0.28155670919021,34
"1105","12099004300",-0.896234522048823,13
"1106","12099004902",-1.48385599090141,2
"1107","12099005950",-0.882083904871367,14
"1108","12099005915",-0.573886141912812,23
"1109","12099005956",-0.74532289422747,18
"1110","12099006007",0.37810967025707,63
"1111","12099006202",-0.519552516345315,25
"1112","12099006300",-0.96172179539375,12
"1113","12099006501",0.460869512607738,67
"1114","12099007602",0.779977321630174,80
"1115","12099007705",-0.938984642281308,12
"1116","12099007839",-1.05189560481059,10
"1117","12099007912",-0.391716730459237,30
"1118","12099008203",1.67695896878564,99
"1119","12101030800",1.16282290625998,91
"1120","12101031102",0.591506572776012,73
"1121","12101031706",-0.482817481819214,26
"1122","12101032014",-0.666629647526939,20
"1123","12101032108",-0.105144093611873,42
"1124","12101033010",0.69729061595708,77
"1125","12103028600",0.300796744798175,59
"1126","12103025011",-1.02491467632575,10
"1127","12103025603",0.953098045594411,86
"1128","12103025900",0.785665728698569,80
"1129","12103026814",-0.960047266420762,12
"1130","12103027101",0.627225555189411,74
"1131","12103027402",0.215279689067668,55
"1132","12103028103",-0.0915930660911298,42
"1133","12105011606",0.757739571376337,79
